month,day_of_week,is_promo,is_holiday,amount
12,7,0,0,445740
12,7,0,0,812040
12,7,0,0,675480
12,7,0,0,767940
12,7,0,0,823740
12,7,0,0,908640
12,7,0,0,586320
12,7,0,0,725820
12,7,0,0,719640
12,7,0,0,549600
12,7,0,0,613740
12,7,0,0,846420
12,7,0,0,629640
12,7,0,0,663300
12,7,0,0,900720
12,7,0,0,451680
12,7,0,0,679680
12,7,0,0,607860
12,7,0,0,427500
12,7,0,0,604740
12,7,0,0,573480
12,7,0,0,570240
12,7,0,0,857700
12,7,0,0,548580
12,7,0,0,736440
12,7,0,0,691260
12,7,0,0,802140
12,7,0,0,609060
12,7,0,0,472440
12,7,0,0,753420
12,7,0,0,816960
12,7,0,0,386820
12,7,0,0,809520
12,7,0,0,500820
12,7,0,0,787740
12,7,0,0,904740
12,7,0,0,710160
12,7,0,0,857760
12,7,0,0,869760
12,7,0,0,719160
12,7,0,0,658800
12,7,0,0,501780
12,7,0,0,509220
12,7,0,0,556020
12,7,0,0,438240
12,7,0,0,854580
12,7,0,0,627060
12,7,0,0,605340
12,7,0,0,763980
12,7,0,0,522300
12,7,0,0,518400
12,7,0,0,648960
12,7,0,0,487560
12,7,0,0,819300
12,7,0,0,458700
12,7,0,0,538740
12,7,0,0,894060
12,7,0,0,798120
12,7,0,0,443460
12,7,0,0,747420
12,7,0,0,747240
12,7,0,0,864180
12,7,0,0,770160
12,7,0,0,504720
12,7,0,0,439380
12,7,0,0,723120
12,7,0,0,557100
12,7,0,0,687660
12,7,0,0,813960
12,7,0,0,638760
12,7,0,0,738180
12,7,0,0,714600
12,7,0,0,549780
12,7,0,0,331980
12,7,0,0,503760
12,7,0,0,645960
12,7,0,0,405060
12,7,0,0,686880
12,7,0,0,616980
12,7,0,0,871680
12,7,0,0,669540
12,7,0,0,625080
12,7,0,0,718560
12,7,0,0,463200
12,7,0,0,489360
12,7,0,0,640620
12,7,0,0,653820
12,7,0,0,628080
12,7,0,0,829440
12,7,0,0,600360
12,7,0,0,607920
12,7,0,0,589500
12,7,0,0,540540
12,7,0,0,545520
12,7,0,0,612120
12,7,0,0,497820
12,7,0,0,648900
12,7,0,0,570660
12,7,0,0,454860
12,7,0,0,563220
12,7,0,0,901620
12,7,0,0,706080
12,6,0,0,485640
12,6,0,0,173880
12,6,0,0,203580
12,6,0,0,397380
12,6,0,0,238800
12,6,0,0,610440
12,6,0,0,432180
12,6,0,0,683700
12,6,0,0,230700
12,6,0,0,398340
12,6,0,0,435900
12,6,0,0,224820
12,6,0,0,360180
12,6,0,0,719040
12,6,0,0,477840
12,6,0,0,702780
12,6,0,0,222060
12,6,0,0,466140
12,6,0,0,554820
12,6,0,0,462240
12,6,0,0,257100
12,6,0,0,759240
12,6,0,0,273900
12,5,0,0,482580
12,5,0,0,296460
12,5,0,0,492900
12,5,0,0,852420
12,5,0,0,239700
12,5,0,0,331440
12,5,0,0,536520
12,5,0,0,258420
12,5,0,0,567360
12,5,0,0,420420
12,5,0,0,885840
12,5,0,0,609060
12,5,0,0,388800
12,5,0,0,317640
12,5,0,0,474180
12,5,0,0,528540
12,5,0,0,380700
12,5,0,0,413700
12,5,0,0,386520
12,5,0,0,477600
12,5,0,0,390000
12,5,0,0,352080
12,5,0,0,479220
12,5,0,0,707520
12,5,0,0,783060
12,5,0,0,595560
12,5,0,0,831540
12,5,0,0,332400
12,5,0,0,535800
12,5,0,0,472080
12,5,0,0,574200
12,5,0,0,232980
12,5,0,0,708840
12,5,0,0,640980
12,5,0,0,679500
12,5,0,0,612900
12,5,0,0,798960
12,5,0,0,547200
12,5,0,0,296460
12,5,0,0,506280
12,5,0,0,552360
12,5,0,0,759900
12,5,0,0,500880
12,5,0,0,418920
12,5,0,0,535680
12,5,0,0,501420
12,5,0,0,522900
12,5,0,0,305340
12,5,0,0,685440
12,5,0,0,398760
12,5,0,0,710220
12,5,0,0,793320
12,5,0,0,464400
12,5,0,0,845880
12,5,0,0,348840
12,5,0,0,637740
12,5,0,0,809100
12,5,0,0,482160
12,5,0,0,310800
12,5,0,0,495840
12,5,0,0,467160
12,5,0,0,387060
12,5,0,0,683640
12,5,0,0,830040
12,5,0,0,277380
12,5,0,0,483540
12,5,0,0,480240
12,5,0,0,786480
12,5,0,0,824820
12,5,0,0,623820
12,5,0,0,717060
12,5,0,0,280740
12,5,0,0,268620
12,5,0,0,541320
12,5,0,0,587160
12,5,0,0,761940
12,5,0,0,651420
12,5,0,0,297600
12,5,0,0,392160
12,5,0,0,766260
12,5,0,0,645600
12,5,0,0,668760
12,5,0,0,311220
12,5,0,0,460020
12,5,0,0,360120
12,5,0,0,241800
12,5,0,0,232080
12,5,0,0,484200
12,5,0,0,704820
12,5,0,0,636420
12,5,0,0,448560
12,5,0,0,344520
12,5,0,0,530400
12,5,0,0,547140
12,5,0,0,217440
12,5,0,0,478380
12,5,0,0,450900
12,5,0,0,484080
12,5,0,0,720600
12,5,0,0,572640
12,5,0,0,569100
12,5,0,0,318600
12,5,0,0,811140
12,5,0,0,288180
12,5,0,0,544860
12,5,0,0,599040
12,5,0,0,923880
12,5,0,0,510780
12,5,0,0,408180
12,5,0,0,673740
12,5,0,0,597000
12,5,0,0,796320
12,5,0,0,535020
12,5,0,0,846420
12,5,0,0,505380
12,5,0,0,217020
12,5,0,0,763560
12,5,0,0,402480
12,5,0,0,499860
12,5,0,0,271440
12,5,0,0,421080
12,5,0,0,480360
12,5,0,0,225480
12,5,0,0,856500
12,5,0,0,476340
12,5,0,0,405120
12,5,0,0,681780
12,5,0,0,804060
12,5,0,0,353700
12,5,0,0,484920
12,5,0,0,450660
12,5,0,0,341640
12,5,0,0,335700
12,5,0,0,583320
12,5,0,0,517620
12,5,0,0,676260
12,5,0,0,400620
12,5,0,0,471420
12,5,0,0,672480
12,5,0,0,479820
12,5,0,0,330540
12,5,0,0,488100
12,5,0,0,849000
12,5,0,0,631080
12,5,0,0,579420
12,5,0,0,767280
12,5,0,0,615240
12,5,0,0,435660
12,5,0,0,743700
12,5,0,0,486060
12,5,0,0,273960
12,5,0,0,443400
12,5,0,0,799920
12,5,0,0,583680
12,5,0,0,351240
12,5,0,0,809280
12,5,0,0,755280
12,5,0,0,634260
12,5,0,0,474240
12,5,0,0,538080
12,5,0,0,666420
12,5,0,0,478920
12,5,0,0,413100
12,5,0,0,258660
12,5,0,0,743580
12,5,0,0,667680
12,5,0,0,528600
12,5,0,0,652020
12,5,0,0,422220
12,5,0,0,538980
12,5,0,0,555840
12,5,0,0,586860
12,5,0,0,518040
12,5,0,0,481620
12,5,0,0,339600
12,5,0,0,186840
12,5,0,0,710580
12,5,0,0,649560
12,5,0,0,615480
12,5,0,0,409800
12,5,0,0,513120
12,5,0,0,252360
12,5,0,0,478860
12,5,0,0,568440
12,5,0,0,312000
12,5,0,0,438660
12,5,0,0,395400
12,5,0,0,649920
12,5,0,0,538500
12,5,0,0,565980
12,5,0,0,736260
12,5,0,0,413940
12,5,0,0,452100
12,5,0,0,921900
12,5,0,0,349620
12,5,0,0,544740
12,5,0,0,193380
12,5,0,0,651060
12,5,0,0,564000
12,5,0,0,521340
12,5,0,0,563640
12,5,0,0,679200
12,5,0,0,430560
12,5,0,0,414540
12,5,0,0,474180
12,5,0,0,872820
12,5,0,0,278280
12,5,0,0,516840
12,5,0,0,247860
12,5,0,0,804120
12,5,0,0,372300
12,5,0,0,623460
12,5,0,0,880500
12,5,0,0,498360
12,5,0,0,601980
12,5,0,0,360180
12,5,0,0,280680
12,5,0,0,181500
12,5,0,0,315660
12,5,0,0,492600
12,5,0,0,236400
12,5,0,0,578640
12,5,0,0,577500
12,5,0,0,456180
12,5,0,0,446580
12,5,0,0,383580
12,5,0,0,687960
12,5,0,0,791940
12,5,0,0,660300
12,5,0,0,447540
12,5,0,0,283380
12,5,0,0,630180
12,5,0,0,453180
12,5,0,0,399660
12,5,0,0,301980
12,5,0,0,538440
12,5,0,0,439380
12,5,0,0,324300
12,5,0,0,547860
12,5,0,0,386460
12,5,0,0,547860
12,5,0,0,462780
12,5,0,0,600000
12,5,0,0,490740
12,5,0,0,854880
12,5,0,0,476940
12,5,0,0,630480
12,5,0,0,835980
12,5,0,0,443820
12,5,0,0,307080
12,5,0,0,609660
12,5,0,0,308100
12,5,0,0,418860
12,5,0,0,584880
12,5,0,0,428700
12,5,0,0,886320
12,5,0,0,373680
12,5,0,0,528540
12,5,0,0,207120
12,5,0,0,319380
12,5,0,0,338100
12,5,0,0,727380
12,5,0,0,569820
12,5,0,0,423240
12,5,0,0,448380
12,5,0,0,527220
12,5,0,0,253920
12,5,0,0,663660
12,5,0,0,240060
12,5,0,0,514500
12,5,0,0,565320
12,5,0,0,753300
12,5,0,0,634380
12,5,0,0,600540
12,5,0,0,208140
12,5,0,0,595080
12,5,0,0,454080
12,5,0,0,462540
12,5,0,0,221040
12,5,0,0,651840
12,5,0,0,478620
12,5,0,0,551700
12,5,0,0,418260
12,5,0,0,302340
12,5,0,0,513180
12,5,0,0,348180
12,5,0,0,436320
12,5,0,0,447000
12,5,0,0,534720
12,5,0,0,847140
12,5,0,0,458100
12,5,0,0,645720
12,5,0,0,474120
12,5,0,0,370560
12,5,0,0,451380
12,5,0,0,523440
12,5,0,0,466200
12,5,0,0,298920
12,5,0,0,788700
12,5,0,0,512340
12,5,0,0,654240
12,5,0,0,420960
12,5,0,0,468060
12,5,0,0,525360
12,5,0,0,353400
12,5,0,0,348720
12,5,0,0,831180
12,5,0,0,540780
12,5,0,0,537480
12,5,0,0,613200
12,5,0,0,617160
12,5,0,0,238920
12,5,0,0,660660
12,5,0,0,250560
12,5,0,0,482580
12,5,0,0,475620
12,5,0,0,619080
12,5,0,0,228360
12,5,0,0,362820
12,5,0,0,364800
12,5,0,0,419940
12,5,0,0,751620
12,5,0,0,492780
12,5,0,0,839820
12,5,0,0,494940
12,5,0,0,497820
12,5,0,0,307860
12,5,0,0,516300
12,5,0,0,440520
12,5,0,0,533160
12,5,0,0,643860
12,5,0,0,315000
12,5,0,0,565980
12,5,0,0,457020
12,5,0,0,726360
12,5,0,0,559860
12,5,0,0,714180
12,5,0,0,520080
12,5,0,0,630060
12,5,0,0,359220
12,5,0,0,807000
12,5,0,0,727920
12,5,0,0,569460
12,5,0,0,550860
12,5,0,0,843660
12,5,0,0,644940
12,5,0,0,487860
12,5,0,0,670860
12,5,0,0,870120
12,5,0,0,490260
12,5,0,0,252780
12,5,0,0,435840
12,5,0,0,366060
12,5,0,0,470820
12,5,0,0,696120
12,5,0,0,718140
12,5,0,0,656700
12,5,0,0,661860
12,5,0,0,753960
12,5,0,0,462960
12,5,0,0,334320
12,5,0,0,465600
12,5,0,0,584160
12,5,0,0,679980
12,5,0,0,805620
12,5,0,0,247560
12,5,0,0,530040
12,5,0,0,624720
12,5,0,0,590160
12,5,0,0,606840
12,5,0,0,771300
12,5,0,0,786480
12,5,0,0,748320
12,5,0,0,758580
12,5,0,0,819240
12,5,0,0,275640
12,5,0,0,377880
12,5,0,0,539940
12,5,0,0,771300
12,5,0,0,284280
12,5,0,0,622560
12,5,0,0,458580
12,5,0,0,529320
12,5,0,0,455280
12,5,0,0,610800
12,5,0,0,308400
12,5,0,0,725340
12,5,0,0,458100
12,5,0,0,268980
12,5,0,0,297000
12,5,0,0,573900
12,5,0,0,369120
12,5,0,0,356040
12,5,0,0,425880
12,5,0,0,474180
12,5,0,0,801180
12,5,0,0,854580
12,5,0,0,529680
12,5,0,0,679980
12,5,0,0,601800
12,5,0,0,484740
12,5,0,0,322500
12,5,0,0,382320
12,5,0,0,433380
12,5,0,0,379200
12,5,0,0,597420
12,5,0,0,498420
12,5,0,0,199200
12,5,0,0,308340
12,5,0,0,564780
12,5,0,0,551940
12,5,0,0,539340
12,5,0,0,925080
12,5,0,0,812460
12,5,0,0,563400
12,5,0,0,398460
12,5,0,0,223920
12,5,0,0,467520
12,5,0,0,382980
12,5,0,0,598320
12,5,0,0,306120
12,5,0,0,499620
12,5,0,0,380400
12,5,0,0,406320
12,5,0,0,264840
12,5,0,0,481200
12,5,0,0,557340
12,5,0,0,926520
12,5,0,0,853740
12,5,0,0,395520
12,5,0,0,361200
12,5,0,0,605700
12,5,0,0,325560
12,5,0,0,696960
12,5,0,0,614040
12,5,0,0,397260
12,5,0,0,747120
12,5,0,0,790320
12,5,0,0,205680
12,5,0,0,464280
12,5,0,0,310800
12,5,0,0,349140
12,5,0,0,669540
12,5,0,0,446580
12,5,0,0,672180
12,5,0,0,373260
12,5,0,0,242340
12,5,0,0,521640
12,5,0,0,591720
12,5,0,0,277380
12,5,0,0,494820
12,5,0,0,427800
12,5,0,0,845580
12,5,0,0,242700
12,5,0,0,450420
12,5,0,0,182580
12,5,0,0,914280
12,5,0,0,468420
12,5,0,0,234780
12,5,0,0,697080
12,5,0,0,349620
12,5,0,0,333060
12,5,0,0,633900
12,5,0,0,571200
12,5,0,0,745080
12,5,0,0,582660
12,5,0,0,441840
12,5,0,0,417300
12,5,0,0,547020
12,5,0,0,712380
12,5,0,0,543120
12,5,0,0,370620
12,5,0,0,537600
12,5,0,0,550080
12,5,0,0,919320
12,5,0,0,577380
12,5,0,0,480900
12,5,0,0,331560
12,5,0,0,522480
12,5,0,0,740400
12,5,0,0,552900
12,5,0,0,398100
12,5,0,0,595440
12,5,0,0,475800
12,5,0,0,304920
12,5,0,0,443640
12,5,0,0,904560
12,5,0,0,517680
12,5,0,0,501240
12,5,0,0,522600
12,5,0,0,583800
12,5,0,0,292920
12,5,0,0,481140
12,5,0,0,734580
12,5,0,0,800700
12,5,0,0,842640
12,5,0,0,742500
12,5,0,0,770520
12,5,0,0,643620
12,5,0,0,203460
12,5,0,0,406380
12,5,0,0,800160
12,5,0,0,601680
12,5,0,0,592260
12,5,0,0,500640
12,5,0,0,594660
12,5,0,0,413940
12,5,0,0,203520
12,5,0,0,904620
12,5,0,0,454800
12,5,0,0,663360
12,5,0,0,439260
12,5,0,0,163500
12,5,0,0,723660
12,5,0,0,474780
12,5,0,0,364800
12,5,0,0,330660
12,5,0,0,562200
12,5,0,0,427380
12,5,0,0,481620
12,5,0,0,816900
12,5,0,0,270600
12,5,0,0,515640
12,5,0,0,474120
12,5,0,0,408120
12,5,0,0,226740
12,5,0,0,230940
12,5,0,0,463560
12,5,0,0,556680
12,5,0,0,480600
12,5,0,0,509220
12,5,0,0,302580
12,5,0,0,273360
12,5,0,0,478380
12,5,0,0,239160
12,5,0,0,340140
12,5,0,0,795240
12,5,0,0,588780
12,5,0,0,288180
12,5,0,0,749280
12,5,0,0,295140
12,5,0,0,601020
12,5,0,0,392100
12,5,0,0,670260
12,5,0,0,719940
12,5,0,0,213180
12,5,0,0,610800
12,5,0,0,310680
12,5,0,0,439020
12,5,0,0,422520
12,5,0,0,867720
12,5,0,0,479040
12,5,0,0,340320
12,5,0,0,503760
12,5,0,0,345120
12,5,0,0,306360
12,5,0,0,870840
12,5,0,0,208080
12,5,0,0,419940
12,5,0,0,452880
12,5,0,0,409260
12,5,0,0,654780
12,5,0,0,460740
12,5,0,0,464760
12,5,0,0,518460
12,5,0,0,781020
12,5,0,0,651780
12,5,0,0,404820
12,5,0,0,198840
12,5,0,0,426360
12,5,0,0,273480
12,5,0,0,273600
12,5,0,0,452160
12,5,0,0,757800
12,5,0,0,684060
12,5,0,0,704640
12,5,0,0,922560
12,5,0,0,561600
12,5,0,0,331380
12,5,0,0,610440
12,5,0,0,212940
12,5,0,0,681840
12,5,0,0,432540
12,5,0,0,433260
12,5,0,0,420120
12,5,0,0,414720
12,5,0,0,880500
12,5,0,0,571860
12,5,0,0,338100
12,5,0,0,657240
12,5,0,0,373380
12,5,0,0,406740
12,5,0,0,639180
12,5,0,0,666540
12,5,0,0,430140
12,5,0,0,408360
12,5,0,0,412680
12,5,0,0,730800
12,5,0,0,555540
12,5,0,0,258480
12,5,0,0,919260
12,5,0,0,473760
12,5,0,0,349440
12,5,0,0,748200
12,5,0,0,846780
12,5,0,0,420480
12,5,0,0,405540
12,5,0,0,535860
12,5,0,0,176880
12,5,0,0,511260
12,5,0,0,632760
12,5,0,0,452220
12,5,0,0,501540
12,5,0,0,287640
12,5,0,0,647640
12,5,0,0,238200
12,5,0,0,477300
12,5,0,0,452280
12,5,0,0,437400
12,5,0,0,228240
12,5,0,0,600960
12,5,0,0,682200
12,5,0,0,366360
12,5,0,0,329880
12,5,0,0,639900
12,5,0,0,720120
12,5,0,0,750120
12,5,0,0,647340
12,5,0,0,413040
12,5,0,0,467100
12,5,0,0,402180
12,5,0,0,644940
12,5,0,0,559860
12,5,0,0,236640
12,5,0,0,393720
12,5,0,0,757440
12,5,0,0,495060
12,5,0,0,807120
12,5,0,0,615960
12,5,0,0,200760
12,5,0,0,657060
12,5,0,0,671940
12,5,0,0,853380
12,5,0,0,274740
12,5,0,0,392700
12,5,0,0,719940
12,5,0,0,181740
12,5,0,0,493320
12,5,0,0,368760
12,5,0,0,769440
12,5,0,0,407880
12,5,0,0,472620
12,5,0,0,723960
12,5,0,0,216660
12,5,0,0,665940
12,5,0,0,847440
12,5,0,0,720180
12,5,0,0,287340
12,5,0,0,447600
12,5,0,0,339600
12,5,0,0,228780
12,5,0,0,758760
12,5,0,0,473340
12,5,0,0,593460
12,5,0,0,456000
12,5,0,0,347040
12,5,0,0,254280
12,5,0,0,375420
12,5,0,0,496260
12,5,0,0,612240
12,5,0,0,405120
12,5,0,0,298320
12,5,0,0,585120
12,5,0,0,379680
12,5,0,0,556620
12,5,0,0,518100
12,5,0,0,609540
12,5,0,0,739500
12,5,0,0,874920
12,5,0,0,647460
12,5,0,0,568140
12,5,0,0,517200
12,5,0,0,746640
12,5,0,0,275640
12,5,0,0,445260
12,5,0,0,828300
12,5,0,0,754620
12,5,0,0,688260
12,5,0,0,355680
12,5,0,0,358500
12,5,0,0,404760
12,5,0,0,458700
12,5,0,0,419220
12,5,0,0,751560
12,5,0,0,827700
12,5,0,0,558180
12,5,0,0,560700
12,5,0,0,680700
12,5,0,0,222660
12,5,0,0,549660
12,5,0,0,391440
12,5,0,0,509400
12,5,0,0,668220
12,5,0,0,498240
12,5,0,0,250260
12,5,0,0,443520
12,5,0,0,313860
12,5,0,0,327960
12,5,0,0,613020
12,5,0,0,908400
12,5,0,0,827700
12,5,0,0,459120
12,5,0,0,334500
12,5,0,0,406800
12,5,0,0,563880
12,5,0,0,488460
12,5,0,0,309780
12,5,0,0,574680
12,5,0,0,257580
12,5,0,0,668520
12,5,0,0,517260
12,5,0,0,417480
12,5,0,0,858420
12,5,0,0,461580
12,5,0,0,583800
12,5,0,0,318180
12,5,0,0,328140
12,5,0,0,397740
12,5,0,0,810000
12,5,0,0,390480
12,5,0,0,372360
12,5,0,0,407100
12,5,0,0,429540
12,5,0,0,335580
12,5,0,0,302040
12,5,0,0,532860
12,5,0,0,523920
12,5,0,0,487860
12,5,0,0,535200
12,5,0,0,851100
12,5,0,0,234000
12,5,0,0,768180
12,5,0,0,574740
12,5,0,0,442020
12,5,0,0,357960
12,5,0,0,231180
12,5,0,0,360120
12,5,0,0,486300
12,5,0,0,289680
12,5,0,0,445320
12,5,0,0,809760
12,5,0,0,551040
12,5,0,0,369720
12,5,0,0,529740
12,5,0,0,467760
12,5,0,0,482760
12,5,0,0,500220
12,5,0,0,540000
12,5,0,0,671100
12,5,0,0,458220
12,5,0,0,652980
12,5,0,0,579420
12,5,0,0,419640
12,5,0,0,341640
12,5,0,0,392760
12,5,0,0,643680
12,5,0,0,737820
12,5,0,0,351840
12,5,0,0,368880
12,5,0,0,496920
12,5,0,0,441660
12,5,0,0,730800
12,5,0,0,448740
12,5,0,0,638460
12,5,0,0,359580
12,5,0,0,676500
12,5,0,0,333480
12,5,0,0,563820
12,5,0,0,349920
12,5,0,0,826080
12,5,0,0,611940
12,5,0,0,444300
12,5,0,0,313620
12,5,0,0,311940
12,5,0,0,275040
12,5,0,0,625680
12,5,0,0,300660
12,5,0,0,504300
12,5,0,0,925980
12,5,0,0,268380
12,5,0,0,477360
12,5,0,0,596880
12,5,0,0,844380
12,5,0,0,555900
12,5,0,0,749040
12,5,0,0,494460
12,5,0,0,630360
12,5,0,0,413520
12,5,0,0,832740
12,5,0,0,622080
12,5,0,0,331440
12,5,0,0,566220
12,5,0,0,825720
12,5,0,0,313440
12,5,0,0,631800
12,5,0,0,589980
12,5,0,0,269460
12,5,0,0,735360
12,5,0,0,549480
12,5,0,0,215880
12,5,0,0,706740
12,5,0,0,610560
12,5,0,0,477360
12,5,0,0,873720
12,5,0,0,433020
12,5,0,0,380940
12,5,0,0,718740
12,5,0,0,748800
12,5,0,0,259680
12,5,0,0,354420
12,5,0,0,471480
12,5,0,0,437940
12,5,0,0,575940
12,5,0,0,581340
12,5,0,0,481440
12,5,0,0,266160
12,5,0,0,423480
12,5,0,0,298620
12,5,0,0,465300
12,5,0,0,388020
12,5,0,0,413520
12,5,0,0,576300
12,5,0,0,615960
12,5,0,0,259140
12,5,0,0,419520
12,5,0,0,826380
12,5,0,0,413580
12,5,0,0,607560
12,5,0,0,691260
12,5,0,0,704940
12,5,0,0,737640
12,5,0,0,405060
12,5,0,0,287040
12,5,0,0,210660
12,5,0,0,450180
12,5,0,0,570840
12,5,0,0,370260
12,5,0,0,580620
12,5,0,0,884280
12,5,0,0,745200
12,5,0,0,692580
12,5,0,0,253080
12,5,0,0,692700
12,5,0,0,426660
12,5,0,0,747120
12,5,0,0,659100
12,5,0,0,696060
12,5,0,0,733080
12,5,0,0,684720
12,5,0,0,485280
12,5,0,0,449460
12,5,0,0,309960
12,5,0,0,324120
12,5,0,0,432180
12,5,0,0,511260
12,5,0,0,694680
12,5,0,0,332040
12,5,0,0,315120
12,5,0,0,758940
12,5,0,0,649740
12,5,0,0,495480
12,5,0,0,731220
12,5,0,0,438360
12,5,0,0,676860
12,5,0,0,195120
12,5,0,0,502980
12,5,0,0,442320
12,5,0,0,472980
12,5,0,0,432420
12,5,0,0,595680
12,5,0,0,562380
12,5,0,0,802800
12,5,0,0,510000
12,5,0,0,588960
12,5,0,0,316320
12,5,0,0,577620
12,5,0,0,649380
12,5,0,0,339600
12,5,0,0,259260
12,5,0,0,863100
12,5,0,0,342780
12,5,0,0,247980
12,5,0,0,407640
12,5,0,0,650760
12,5,0,0,670620
12,5,0,0,290880
12,5,0,0,555300
12,5,0,0,442560
12,5,0,0,256740
12,5,0,0,489480
12,5,0,0,271020
12,5,0,0,405600
12,5,0,0,577080
12,5,0,0,609780
12,5,0,0,475860
12,5,0,0,527040
12,5,0,0,855720
12,5,0,0,796200
12,5,0,0,310080
12,5,0,0,577020
12,5,0,0,477540
12,5,0,0,238680
12,5,0,0,781680
12,5,0,0,432360
12,5,0,0,808440
12,5,0,0,544860
12,5,0,0,431340
12,5,0,0,253920
12,5,0,0,550800
12,5,0,0,454560
12,5,0,0,468420
12,5,0,0,595020
12,5,0,0,562200
12,5,0,0,591780
12,5,0,0,821940
12,5,0,0,521640
12,5,0,0,377520
12,5,0,0,323580
12,5,0,0,386100
12,5,0,0,492120
12,5,0,0,548400
12,5,0,0,357240
12,5,0,0,521340
12,5,0,0,248640
12,5,0,0,855060
12,5,0,0,392580
12,5,0,0,462420
12,5,0,0,269640
12,5,0,0,604620
12,5,0,0,592500
12,5,0,0,312900
12,5,0,0,490140
12,5,0,0,471900
12,5,0,0,456240
12,5,0,0,518100
12,5,0,0,572340
12,5,0,0,716640
12,5,0,0,463440
12,5,0,0,315180
12,5,0,0,868560
12,5,0,0,637920
12,5,0,0,608280
12,5,0,0,168660
12,5,0,0,573720
12,5,0,0,496800
12,5,0,0,392880
12,5,0,0,562140
12,5,0,0,818340
12,5,0,0,815400
12,5,0,0,621900
12,5,0,0,571500
12,5,0,0,729180
12,5,0,0,578940
12,5,0,0,542700
12,5,0,0,799740
12,5,0,0,238680
12,5,0,0,205920
12,5,0,0,203160
12,5,0,0,307440
12,5,0,0,583260
12,5,0,0,269040
12,5,0,0,188220
12,5,0,0,416520
12,5,0,0,721020
12,5,0,0,573900
12,5,0,0,831660
12,5,0,0,707400
12,5,0,0,490860
12,5,0,0,224040
12,5,0,0,586980
12,5,0,0,632520
12,5,0,0,682380
12,5,0,0,315660
12,5,0,0,617340
12,5,0,0,369480
12,5,0,0,698520
12,5,0,0,432840
12,5,0,0,549540
12,5,0,0,559920
12,5,0,0,385860
12,5,0,0,761520
12,5,0,0,387780
12,5,0,0,560640
12,5,0,0,539640
12,5,0,0,803460
12,5,0,0,491040
12,5,0,0,701340
12,5,0,0,496200
12,5,0,0,341220
12,5,0,0,718920
12,5,0,0,247080
12,5,0,0,884160
12,5,0,0,494100
12,5,0,0,378060
12,5,0,0,385080
12,5,0,0,863940
12,5,0,0,438660
12,5,0,0,320400
12,5,0,0,450540
12,5,0,0,444720
12,5,0,0,176880
12,5,0,0,262980
12,5,0,0,488580
12,5,0,0,646440
12,5,0,0,855660
12,5,0,0,219120
12,5,0,0,754560
12,5,0,0,520800
12,5,0,0,499860
12,5,0,0,563400
12,5,0,0,593880
12,5,0,0,520140
12,5,0,0,381600
12,5,0,0,476820
12,5,0,0,694680
12,5,0,0,876240
12,5,0,0,446160
12,5,0,0,419460
12,5,0,0,367020
12,5,0,0,519840
12,5,0,0,312900
12,5,0,0,504060
12,5,0,0,358380
12,5,0,0,837420
12,5,0,0,566340
12,5,0,0,398880
12,5,0,0,454380
12,5,0,0,410700
12,5,0,0,260640
12,5,0,0,406740
12,5,0,0,326520
12,5,0,0,408660
12,5,0,0,308880
12,5,0,0,361200
12,5,0,0,691320
12,5,0,0,659940
12,5,0,0,575640
12,4,1,0,504840
12,4,1,0,454440
12,4,1,0,741120
12,4,1,0,885420
12,4,1,0,487740
12,4,1,0,531420
12,4,1,0,867060
12,4,1,0,480600
12,4,1,0,590940
12,4,1,0,496080
12,4,1,0,670380
12,4,1,0,479820
12,4,1,0,497700
12,4,1,0,598440
12,4,1,0,668340
12,4,1,0,647880
12,4,1,0,707280
12,4,1,0,585720
12,4,1,0,532320
12,4,1,0,507000
12,4,1,0,476820
12,4,1,0,598620
12,4,1,0,918840
12,4,1,0,741780
12,4,1,0,592380
12,4,1,0,665760
12,4,1,0,442800
12,4,1,0,618180
12,4,1,0,353760
12,4,1,0,716460
12,4,1,0,712860
12,4,1,0,921720
12,4,1,0,692040
12,4,1,0,822540
12,4,1,0,550440
12,4,1,0,417600
12,4,1,0,483540
12,4,1,0,561480
12,4,1,0,704160
12,4,1,0,519120
12,4,1,0,560520
12,4,1,0,519060
12,4,1,0,602760
12,4,1,0,364920
12,4,1,0,714240
12,4,1,0,440040
12,4,1,0,708840
12,4,1,0,893040
12,4,1,0,627900
12,4,1,0,820500
12,4,1,0,470880
12,4,1,0,656280
12,4,1,0,565320
12,4,1,0,521700
12,4,1,0,777660
12,4,1,0,442020
12,4,1,0,575760
12,4,1,0,674160
12,4,1,0,554700
12,4,1,0,556080
12,4,1,0,649200
12,4,1,0,779040
12,4,1,0,633240
12,4,1,0,399300
12,4,1,0,469740
12,4,1,0,658380
12,4,1,0,603240
12,4,1,0,877740
12,4,1,0,714120
12,4,1,0,389100
12,4,1,0,505380
12,4,1,0,709680
12,4,1,0,521940
12,4,1,0,918960
12,4,1,0,376500
12,4,1,0,535020
12,4,1,0,466680
12,4,1,0,457260
12,4,1,0,634560
12,4,1,0,511740
12,4,1,0,827520
12,4,1,0,614100
12,4,1,0,573300
12,4,1,0,643440
12,4,1,0,635160
12,4,1,0,878520
12,4,1,0,552480
12,4,1,0,691680
12,4,1,0,535920
12,4,1,0,474480
12,4,1,0,688980
12,4,1,0,649740
12,4,1,0,654120
12,4,1,0,428640
12,4,1,0,786000
12,4,1,0,409260
12,4,1,0,772800
12,4,1,0,595020
